OID_,Area_Geo,Length_km,width_km,AR,Lat_Center,Lon_Center,Diam_Geo
118,136.590272070999987,12.961000000000000,12.817000000000000,0.988889746162000,4.705606159270000,-143.085645521999993,12.888999999999999
119,64.471849537300002,9.234200000000000,8.877000000000001,0.961317710251000,4.520822891370000,-142.951798488000009,9.055600000000000
120,71.119085649699997,10.156000000000001,8.954300000000000,0.881675856636000,-0.017642827237300,-143.577112854000006,9.555149999999999
121,26.480136561199998,6.130300000000000,5.437600000000000,0.887003898667000,-7.935569463120000,-143.423585225000011,5.783950000000000
122,215.995061071000009,18.222000000000001,15.987000000000000,0.877346065196000,-11.434406512300001,-143.587810904000008,17.104500000000002
123,196.577335115000011,16.454999999999998,14.589000000000000,0.886599817685000,-11.594869021199999,-143.371728260999987,15.522000000000000
124,250.279916028000002,18.355000000000000,17.460000000000001,0.951239444293000,-29.986981215200000,-142.560540392000007,17.907499999999999
125,262.379830367000011,20.187999999999999,16.055000000000000,0.795274420448000,-30.012372424500001,-142.278136081000014,18.121500000000001
126,63.289524757800002,9.607500000000000,8.498400000000000,0.884558938329000,-28.003062495599998,-142.898236558999997,9.052949999999999
127,124.536761471999995,12.830000000000000,12.552000000000000,0.978332034295000,-15.324066792500000,-142.178766805000009,12.691000000000001
128,70.883676327800003,9.736700000000001,9.064299999999999,0.930941694825000,34.608044706199998,-142.131850711999988,9.400499999999999
129,21.105947341899999,5.503300000000000,4.826900000000000,0.877091926662000,42.666369637199999,-141.564948458000003,5.165100000000000
130,86.669895650399994,11.815000000000000,9.388500000000001,0.794625476090000,15.920209103099999,-141.621913516999996,10.601749999999999
131,61.199625724900002,8.958200000000000,8.607699999999999,0.960873836262000,-20.213778124400001,-141.494848402999992,8.782950000000000
132,283.928805883999985,20.927000000000000,17.501999999999999,0.836335834090000,-30.770943901900001,-141.515522621000002,19.214500000000001
133,67.220374022499996,9.229500000000000,8.838800000000001,0.957668346064000,-24.485667927300000,-140.347955939999991,9.034150000000000
134,53.018546969299997,8.421300000000000,7.792700000000000,0.925355942669000,5.759131657940000,-139.571187697999989,8.106999999999999
135,39.168007989800003,7.177800000000000,6.636000000000000,0.924517261556000,-29.655720779100001,-138.996333549000013,6.906900000000000
136,90.312329961900005,11.403000000000000,9.633200000000000,0.844795229326000,-12.442378277700000,-138.677672134000005,10.518100000000000
137,90.066927027800006,11.755000000000001,9.474900000000000,0.806031475968000,24.980070633800000,-135.291459449000001,10.614950000000000
138,259.030050727999992,21.913000000000000,15.667000000000000,0.714963720166000,6.654032931180000,-134.938154545000003,18.789999999999999
139,65.491422370400002,9.719200000000001,8.359500000000001,0.860101654457000,-8.755331487679999,-134.372499067999996,9.039350000000001
140,75.455849152300004,10.132999999999999,9.110400000000000,0.899082206652000,-24.247516294400000,-133.134151800000012,9.621700000000001
141,73.461558860799997,9.770000000000000,9.240000000000000,0.945752302968000,16.643347290700000,-132.063355532000003,9.505000000000001
142,63.538576751699999,8.996900000000000,8.854500000000000,0.984172326023000,23.737875953600000,-132.710463833999995,8.925700000000001
143,147.170189316000005,13.814000000000000,13.473000000000001,0.975314897930000,36.197599859400000,-132.493401901999988,13.643500000000000
144,78.744005724999994,11.108000000000001,9.013000000000000,0.811397191214000,8.800280834400001,-131.849341457999998,10.060499999999999
145,393.551161201000014,22.710000000000001,21.570000000000000,0.949801849406000,1.971365256440000,-131.668370944999992,22.140000000000001
146,182.070002837000004,15.595000000000001,14.837000000000000,0.951394677781000,-7.244806673060000,-131.177370209999992,15.215999999999999
